rank|song_id|song_title|artist_name|artist_id|album_id|album_title|album_img
1|622912|헤어지자고 (MBC 슬픈연가 삽입곡)|윤건|14801|43532|Now Is.. 2집|https://cdnimg.melon.co.kr/cm/album/images/000/43/532/43532_500.jpg/melon/resize/48/quality/80/optimize
2|622649|전화번호|지누션|100054|43465|노.라.보.세. 4집|https://cdnimg.melon.co.kr/cm/album/images/000/43/465/43465_500.jpg/melon/resize/48/quality/80/optimize
3|622082|雪の華 / Yukino Hana (박효신 '눈의 꽃' 원곡)|Nakashima Mika|52974|42298|Love|https://cdnimg.melon.co.kr/cm/album/images/000/42/298/42298_500.jpg/melon/resize/48/quality/80/optimize
4|600630|사랑은 가질 수 없을 때 더 아름답다|토니 안|1586|40707|Believe|https://cdnimg.melon.co.kr/cm/album/images/000/40/707/40707_500.jpg/melon/resize/48/quality/80/optimize
5|601387|눈을 뜨면|투데이|160987|41186|Another Level|https://cdnimg.melon.co.kr/cm/album/images/000/41/186/41186_500.jpg/melon/resize/48/quality/80/optimize
6|600126|I Do|비|17671|42127|It's Raining|https://cdnimg.melon.co.kr/cm/album/images/000/42/127/42127_500.jpg/melon/resize/48/quality/80/optimize
7|537210|은영이에게|KCM|45995|35465|Beautiful Mind|https://cdnimg.melon.co.kr/cm/album/images/000/35/465/35465_500.jpg/melon/resize/48/quality/80/optimize
8|602014|불치병 (Feat. Masta Wu)|휘성 (Realslow)|10577|41866|For The Moment|https://cdnimg.melon.co.kr/cm/album/images/000/41/866/41866_500.jpg/melon/resize/48/quality/80/optimize
9|601846|My Prerogative (라네즈 슬라이딩 팩트 CF 전지현편)|Britney Spears|8046|41985|Greatest Hits : My Prerogative|https://cdnimg.melon.co.kr/cm/album/images/000/41/985/41985_500.jpg/melon/resize/48/quality/80/optimize
10|539779|Eyes|바다 (BADA)|1605|35659|Aurora|https://cdnimg.melon.co.kr/cm/album/images/000/35/659/35659_500.jpg/melon/resize/48/quality/80/optimize
11|622778|수사반장|DJ DOC|100005|43512|Love & Sex, Happiness 6집|https://cdnimg.melon.co.kr/cm/album/images/000/43/512/43512_500.jpg/melon/resize/48/quality/80/optimize
12|604566|Driver's High (GTO OP)|L'Arc-en-Ciel|108417|41378|ARK|https://cdnimg.melon.co.kr/cm/album/images/000/41/378/41378_500.jpg/melon/resize/48/quality/80/optimize
13|601790|하루가 지나고|JNC|160801|43082|The New History Begins... 1집|https://cdnimg.melon.co.kr/cm/album/images/000/43/082/43082_500.jpg/melon/resize/48/quality/80/optimize
14|503279|Milkshake|Kelis|33722|33472|Tasty|https://cdnimg.melon.co.kr/cm/album/images/000/33/472/33472_500.jpg/melon/resize/48/quality/80/optimize
15|521786|Endless Rain|X-Japan|100908|34421|Blue Blood|https://cdnimg.melon.co.kr/cm/album/images/000/34/421/34421_500.jpg/melon/resize/48/quality/80/optimize
16|619497|한번만...|혜령|32201|40847|아침보다 이른 이별 2집|https://cdnimg.melon.co.kr/cm/album/images/000/40/847/40847_500.jpg/melon/resize/48/quality/80/optimize
17|519603|비밀|Daylight|27784|34288|Daylight First Album|https://cdnimg.melon.co.kr/cm/album/images/000/34/288/34288_500.jpg/melon/resize/48/quality/80/optimize
18|602461|일생을 (Remake)|휘성 (Realslow)|10577|41866|For The Moment|https://cdnimg.melon.co.kr/cm/album/images/000/41/866/41866_500.jpg/melon/resize/48/quality/80/optimize
19|511815|Toxic (Album Ver.)|Britney Spears|8046|33912|Toxic|https://cdnimg.melon.co.kr/cm/album/images/000/33/912/33912_500.jpg/melon/resize/48/quality/80/optimize
20|600942|It's Raining|비|17671|42127|It's Raining|https://cdnimg.melon.co.kr/cm/album/images/000/42/127/42127_500.jpg/melon/resize/48/quality/80/optimize
21|601836|허락되지 않은 사랑|이현우|1176|40843|아일랜드 OST|https://cdnimg.melon.co.kr/cm/album/images/000/40/843/40843_500.jpg/melon/resize/48/quality/80/optimize
22|-1|Not Going Anywhere|Keren Ann|54420|33989|Not Going Anywhere (Korean Special Edition)|https://cdnimg.melon.co.kr/cm/album/images/000/33/989/33989_500.jpg/melon/resize/48/quality/80/optimize
23|619902|Boyfriend Part II (What Makes Me Fall In Love)|Crystal Kay|160045|42463|Natural (World Premiere Album)|https://cdnimg.melon.co.kr/cm/album/images/000/42/463/42463_500.jpg/melon/resize/48/quality/80/optimize
24|622742|어머나!|장윤정|22836|43509|장윤정 - 어머나 !|https://cdnimg.melon.co.kr/cm/album/images/000/43/509/43509_500.jpg/melon/resize/48/quality/80/optimize
25|536359|Want You Hear|러브홀릭|106718|35404|Invisible Things|https://cdnimg.melon.co.kr/cm/album/images/000/35/404/35404_500.jpg/melon/resize/48/quality/80/optimize
26|536962|The Story|SG 워너비|108363|35448|매직 OST|https://cdnimg.melon.co.kr/cm/album/images/000/35/448/35448_500.jpg/melon/resize/48/quality/80/optimize
27|288419|Don't Know Why|Norah Jones|28509|22183|Come Away With Me|https://cdnimg.melon.co.kr/cm/album/images/000/22/183/22183_500.jpg/melon/resize/48/quality/80/optimize
28|533228|Life Is Cool|Sweetbox|100060|35191|Adagio|https://cdnimg.melon.co.kr/cm/album/images/000/35/191/35191_500.jpg/melon/resize/48/quality/80/optimize
29|363859|Hit 'Em Up Style (Oops!) (Remix Radio Mix)|Blu Cantrell|7783|5915|So Blu|https://cdnimg.melon.co.kr/cm/album/images/000/05/915/5915_500.jpg/melon/resize/48/quality/80/optimize
30|537750|기억상실|거미|30358|35501|It's Different|https://cdnimg.melon.co.kr/cm/album/images/000/35/501/35501_500.jpg/melon/resize/48/quality/80/optimize
32|621458|올챙이와 개구리|Various Artists|-1|41229|한솔 동요 모음집 1집|https://cdnimg.melon.co.kr/cm/album/images/000/41/229/41229_500.jpg/melon/resize/48/quality/80/optimize
33|602089|그대로 있어주면 돼|김장훈|1081|40843|아일랜드 OST|https://cdnimg.melon.co.kr/cm/album/images/000/40/843/40843_500.jpg/melon/resize/48/quality/80/optimize
34|-1|Kiss Of Life|Ken Hirai|10960|34066|Gaining Through Losing|https://cdnimg.melon.co.kr/cm/album/images/000/34/066/34066_500.jpg/melon/resize/48/quality/80/optimize
35|533259|Don't Push Me|Sweetbox|100060|35195|Jade|https://cdnimg.melon.co.kr/cm/album/images/000/35/195/35195_500.jpg/melon/resize/48/quality/80/optimize
36|602126|하하하쏭|자우림|100094|41331|All You Need Is Love 5집|https://cdnimg.melon.co.kr/cm/album/images/000/41/331/41331_500.jpg/melon/resize/48/quality/80/optimize
37|530124|삭제|이승기|58793|34984|나방의 꿈|https://cdnimg.melon.co.kr/cm/album/images/000/34/984/34984_500.jpg/melon/resize/48/quality/80/optimize
38|521715|그 흔한 남자여서|박효신|1191|34418|Soul Tree|https://cdnimg.melon.co.kr/cm/album/images/000/34/418/34418_500.jpg/melon/resize/48/quality/80/optimize
